step: [5000],local_average_loss: [0.00142815]
step: [5200],local_average_loss: [0.00143330]
step: [5400],local_average_loss: [0.00148101]
step: [5600],local_average_loss: [0.00141616]
step: [5800],local_average_loss: [0.00165487]
step: [6000],local_average_loss: [0.00140413]
step: [6200],local_average_loss: [0.00142955]
step: [6400],local_average_loss: [0.00144504]
step: [6600],local_average_loss: [0.00137188]
step: [6800],local_average_loss: [0.03254106]
step: [7000],local_average_loss: [0.00905721]
step: [7200],local_average_loss: [0.00883775]
step: [7400],local_average_loss: [0.00853967]
step: [7600],local_average_loss: [0.00877121]
step: [7800],local_average_loss: [0.00847818]
step: [8000],local_average_loss: [0.00855780]
step: [8200],local_average_loss: [0.00842096]
step: [8400],local_average_loss: [0.00835569]
step: [8600],local_average_loss: [0.00817292]
step: [8800],local_average_loss: [0.00831178]
step: [200],local_average_loss: [0.00514910]
step: [400],local_average_loss: [0.00298221]
step: [600],local_average_loss: [0.00312360]
step: [600],local_average_loss: [0.00266652]
step: [800],local_average_loss: [0.00259636]
step: [1000],local_average_loss: [0.00218910]
step: [1200],local_average_loss: [0.00213943]
step: [1400],local_average_loss: [0.00193190]
step: [1600],local_average_loss: [0.00185570]
step: [1800],local_average_loss: [0.00178677]
step: [2000],local_average_loss: [0.00178043]
step: [2200],local_average_loss: [0.00171515]
step: [2400],local_average_loss: [0.00165869]
step: [2600],local_average_loss: [0.00162748]
step: [2800],local_average_loss: [0.00163535]
step: [3000],local_average_loss: [0.00155317]
step: [3200],local_average_loss: [0.00152790]
step: [3400],local_average_loss: [0.00175519]
step: [3600],local_average_loss: [0.00152654]
step: [3800],local_average_loss: [0.00150790]
step: [4000],local_average_loss: [0.00154425]
step: [4200],local_average_loss: [0.00146892]
step: [4400],local_average_loss: [0.00142505]
step: [4600],local_average_loss: [0.00149043]
step: [4800],local_average_loss: [0.00140201]
step: [5000],local_average_loss: [0.00137411]
step: [5200],local_average_loss: [0.00147201]
step: [5400],local_average_loss: [0.00140208]
step: [5600],local_average_loss: [0.01771402]
step: [5800],local_average_loss: [0.00974975]
step: [6000],local_average_loss: [0.00927855]
step: [6200],local_average_loss: [0.00894180]
step: [6400],local_average_loss: [0.00872728]
step: [6600],local_average_loss: [0.00868201]
step: [6800],local_average_loss: [0.00876518]
step: [7000],local_average_loss: [0.00848005]
step: [7200],local_average_loss: [0.00842112]
step: [7400],local_average_loss: [0.00841925]
step: [7600],local_average_loss: [0.00853920]
step: [7800],local_average_loss: [0.00831739]
step: [8000],local_average_loss: [0.00848607]
step: [8200],local_average_loss: [0.00835177]
step: [8400],local_average_loss: [0.00834448]
step: [8600],local_average_loss: [0.00821353]
step: [8800],local_average_loss: [0.00809372]
step: [9000],local_average_loss: [0.00816338]
step: [9200],local_average_loss: [0.00821802]
step: [9400],local_average_loss: [0.00840917]
step: [9600],local_average_loss: [0.00833183]
step: [9800],local_average_loss: [0.00814840]
step: [10000],local_average_loss: [0.00814615]
step: [10200],local_average_loss: [0.00800161]
step: [10400],local_average_loss: [0.00804372]
step: [10600],local_average_loss: [0.00801870]
step: [10800],local_average_loss: [0.00806614]
step: [11000],local_average_loss: [0.00836359]
step: [11200],local_average_loss: [0.00826569]
step: [11400],local_average_loss: [0.00801609]
step: [11600],local_average_loss: [0.00822161]
step: [11800],local_average_loss: [0.00809007]
step: [12000],local_average_loss: [0.00814537]
step: [12200],local_average_loss: [0.00802657]
step: [12400],local_average_loss: [0.00813019]
step: [12600],local_average_loss: [0.00822880]
step: [12800],local_average_loss: [0.00800378]
step: [13000],local_average_loss: [0.00806701]
step: [13200],local_average_loss: [0.00810744]
step: [13400],local_average_loss: [0.00808151]
step: [13600],local_average_loss: [0.00820205]
step: [13800],local_average_loss: [0.00803492]
step: [14000],local_average_loss: [0.00809832]
step: [14200],local_average_loss: [0.00816482]
step: [5200],local_average_loss: [0.00137963]
step: [5400],local_average_loss: [0.00137760]
step: [5600],local_average_loss: [0.00135030]
step: [5800],local_average_loss: [0.00134476]
step: [6000],local_average_loss: [0.00134446]
step: [6200],local_average_loss: [0.00133364]
step: [6400],local_average_loss: [0.00133233]
step: [6600],local_average_loss: [0.00131041]
step: [6800],local_average_loss: [0.00131626]
step: [7000],local_average_loss: [0.00131198]
step: [7200],local_average_loss: [0.00130269]
step: [7400],local_average_loss: [0.00130380]
step: [7600],local_average_loss: [0.00130705]
step: [7800],local_average_loss: [0.00128564]
step: [8000],local_average_loss: [0.00129490]
step: [8200],local_average_loss: [0.00129722]
step: [8400],local_average_loss: [0.00128908]
step: [8600],local_average_loss: [0.00128123]
step: [8800],local_average_loss: [0.00128396]
step: [9000],local_average_loss: [0.00131096]
step: [9200],local_average_loss: [0.00128306]
step: [9400],local_average_loss: [0.00127866]
step: [9600],local_average_loss: [0.00128215]
step: [9800],local_average_loss: [0.00126299]
step: [10000],local_average_loss: [0.00127113]
step: [10200],local_average_loss: [0.00129288]
step: [10400],local_average_loss: [0.00128885]
step: [10600],local_average_loss: [0.00128731]
step: [10800],local_average_loss: [0.00128635]
step: [11000],local_average_loss: [0.00127189]
step: [11200],local_average_loss: [0.00126988]
step: [11400],local_average_loss: [0.00128557]
step: [11600],local_average_loss: [0.00128615]
step: [11800],local_average_loss: [0.00128003]
step: [12000],local_average_loss: [0.00126565]
step: [12200],local_average_loss: [0.00127500]
step: [12400],local_average_loss: [0.00127512]
step: [12600],local_average_loss: [0.00123733]
step: [12800],local_average_loss: [0.00126734]
step: [13000],local_average_loss: [0.00125855]
step: [13200],local_average_loss: [0.00126291]
step: [13400],local_average_loss: [0.00126569]
step: [13600],local_average_loss: [0.00126651]
step: [13800],local_average_loss: [0.00126539]
step: [14000],local_average_loss: [0.00126740]
step: [14200],local_average_loss: [0.00127647]
step: [14400],local_average_loss: [0.00129150]
step: [14600],local_average_loss: [0.00125309]
step: [14800],local_average_loss: [0.00124897]
step: [15000],local_average_loss: [0.00125599]
step: [15200],local_average_loss: [0.00125101]
step: [15400],local_average_loss: [0.00126155]
step: [15600],local_average_loss: [0.00126160]
step: [15800],local_average_loss: [0.00122985]
step: [16000],local_average_loss: [0.00124526]
step: [200],local_average_loss: [0.02637186]
step: [400],local_average_loss: [0.00499752]
step: [600],local_average_loss: [0.00309233]
step: [800],local_average_loss: [0.00270200]
step: [1000],local_average_loss: [0.00243051]
step: [1200],local_average_loss: [0.00229567]
step: [1400],local_average_loss: [0.00223969]
step: [1600],local_average_loss: [0.00196406]
step: [1800],local_average_loss: [0.00190531]
step: [2000],local_average_loss: [0.00264727]
step: [2200],local_average_loss: [0.00192850]
step: [2400],local_average_loss: [0.00186142]
step: [2600],local_average_loss: [0.00200161]
step: [2800],local_average_loss: [0.00177807]
